url,long_url,having_ip,having_at,having_dash,having_underbar,having_redirection,sub_domains,long_domain,similar_url,non_standard_port,is_https,is_trusted_cert,get_creation_date,get_expiration_date,isphishing
https://view-homes.weeblysite.com/,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
https://working-on-it-107264.weeblysite.com/,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
https://atts-stunn.webflow.io/,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
https://sahjioytewdvdvfvghjmuyuk.weeblysite.com/,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
https://my-site-104710-104150.weeblysite.com/,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
https://339amaranth.wixsite.com/my-site,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,1
https://docs.google.com/presentation/d/e/2PACX-1vRV6QsYrmR2Zn5dVR8a4cMYKPvLZhOu55B42hMWWnkE_Nubaw6W8aPyrJllGfXFHaxsxbeRkW2eT6Lm/pub?start=false&amp;loop=false&amp;delayms=3000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
https://home010101010101.weeblysite.com/,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
http://me2.do/GRmLBfao?userid=DutTKvCj,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
https://home-108430.weeblysite.com/,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
https://yahoo-105790-108457.weeblysite.com/,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
http://me2.do/GRmLBfao?userid=gKZKVrwn,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
https://quinceydesouza.wixsite.com/my-site-4,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,1
https://docs.google.com/presentation/d/e/2PACX-1vSgYxQ6KtCjxy6D7HV1-BkOIruI56Qv3azhdLw-bWAdlzFsDXccR3UTmXF9RMrrZ8AYlYgJkjcH5EQ_/pub?start=false&loop=false&delayms=3000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
https://docs.google.com/presentation/d/e/2PACX-1vSGXGiYqRL4884nGEfRL34pm9xsXtJUL8Af6OZEtZLJC49IK_PKz_O2XA35EfaRc8I1woEzX65dtr3q/pub?start=false&amp;loop=false&amp;delayms=3000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
https://docs.google.com/presentation/d/e/2PACX-1vSdfsA9KsyDmk8m8PEisbm5vqsy55-d1RKwJR6DKbmR-1MViUblZz8rv47Qq0fsyuqATO0cabAG3cg5/pub?start=false&amp;loop=false&amp;delayms=3000&amp;slide=id.p,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
https://docs.google.com/presentation/d/e/2PACX-1vS8AhEL53mdYFRQje_FM3u-mN9DJ_3fpC4TnnXzdmUHlygLUy-oSZMVc6u62r6r3DL6srIaRpbKx-Bv/pub?start=false&loop=false&delayms=3000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
https://docs.google.com/presentation/d/e/2PACX-1vS8AhEL53mdYFRQje_FM3u-mN9DJ_3fpC4TnnXzdmUHlygLUy-oSZMVc6u62r6r3DL6srIaRpbKx-Bv/pub?start=false&amp;loop=false&amp;delayms=3000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
https://docs.google.com/presentation/d/e/2PACX-1vQasmYeK6QE8PbvGwvgIdEN_BhgR2jdeWRan7HKt44GoLDdQTbJW0vbY8IYGsK0-_C3xLsRvnPguAkT/pub?start=false&amp;loop=false&amp;delayms=3000&amp;slide=id.p,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
https://docs.google.com/drawings/d/1oiuDV5OcItjrosTN7jT5_BwrS98gNbQOwvD90srsdf8/preview?trackingid=It2jE4k3&amp;signature=newsletter,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
https://docs.google.com/drawings/d/1oiuDV5OcItjrosTN7jT5_BwrS98gNbQOwvD90srsdf8/preview?trackingid=k3T5wqOV&amp;signature=newsletter,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
https://o9w5clu4.square.site,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1
http://me2.do/GRmLBfao?userid=rIO5T1yp,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
http://me2.do/GRmLBfao?userid=YevzcAYq,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
https://www.cakeresume.com/s---6OyWgRVKuzYqDNZQmD4bw--/mail-alert-d351c2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
http://me2.do/GRmLBfao?userid=6I3TF4kn,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
http://me2.do/GRmLBfao?userid=71ftXrcr,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
https://fodrtere-5544.square.site/,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,1
http://me2.do/GRmLBfao?userid=9Mlmx4ha,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
http://me2.do/GRmLBfao?userid=UtcMZKTx,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
http://me2.do/GRmLBfao?userid=Rwj1Wkim,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
http://me2.do/GRmLBfao?userid=cIdVZnE7,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
http://me2.do/GRmLBfao?userid=P7KVwF5w,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
https://peacefulpawz.com/fre/brou/index.html,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
https://nweee3.wixsite.com/my-site,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,1
https://sjtipton09.wixsite.com/my-site,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,1
https://academie-de-creteil.hubside.fr/,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
https://mcc-ac-limoges-fr.hubside.fr/,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
https://diss-stupendous-sitea1sm.webflow.io/,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
https://verificationformlink.wixsite.com/lendingtree,0,0,0,0,0,0,0,1,0,0,0,0,-1,-1,1
https://johnhstngs4.wixsite.com/housedocumentcanada2,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,1
https://ebeccagr.weeblysite.com/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
https://mail-7868.weeblysite.com/,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
https://0000000000000000poczta.weebly.com/,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
https://anutd-806a.erbiefdseudsrg.workers.dev/,0,0,0,1,0,0,0,1,0,0,0,0,-1,-1,1
https://docs.google.com/drawings/d/1oiuDV5OcItjrosTN7jT5_BwrS98gNbQOwvD90srsdf8/preview?trackingid=fmxeCg5k&amp;signature=newsletter,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
https://bacoscarelloo48599.activehosted.com/f/1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
https://cloudflare-ipfs.com/ipfs/QmWWbkbmEW32cAQHZginMvvYnvJJNFBFCowE4o2BjGD5Mf,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
https://facebook-dusky-seven.vercel.app/,0,0,0,1,0,0,0,1,0,0,0,0,-1,-1,1
https://filex2project.pages.dev/,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,1
https://pub-4b662ae020ee4ee0928f6138002cd86d.r2.dev/adobe2024.html,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
https://pub-3424228f58ac440c9523afb01100ed68.r2.dev/gold.html,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
https://instaprom.netlify.app/,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,1
https://cloudflare-ipfs.com/ipfs/bafybeiahhgu6fbpzosx2d7anqhycyz5dsdfpxlh6joa3gsnlq7bbusw55m,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
https://polarized-nutritious-snickerdoodle.glitch.me/public/reel.htm,0,0,0,1,0,0,0,1,0,0,0,0,-1,-1,1
https://docs.google.com/presentation/d/e/2PACX-1vTOBrhXmtJNbE_mzhFQczxKdMqqWV_q_hrXwIRbcUEPRHlBWcYcal2nXVSjJp3c7JV5lBK1qDdxD5aI/pub?start=false&amp;loop=false&amp;delayms=3000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
https://k2yorkies3.wixsite.com/my-site,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,1
https://www.blogger.com/blogin.g?blogspotURL=https://5fgffggfgfg4g4h45.blogspot.com/&type=blog,1,0,0,0,0,1,0,0,0,0,0,0,-1,-1,1
https://web.sev5.workers.dev/,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,1
https://bthome01.w3spaces.com/index.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
https://maile-aole-4b9d.query09.workers.dev/,0,0,0,1,0,0,0,1,0,0,0,0,-1,-1,1
https://blwwsd.pages.dev/,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,1
https://docs.google.com/presentation/d/e/2PACX-1vTyZMk2LiIjEyvpC_TLZY_Uy99MKs4oowTih6h_63xHAFaExxIrogBzPRGy0f93Uj2ibLVyBMp_L-hp/pub?start=false&amp;loop=false&amp;delayms=3000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
https://query-tt4.dashboardr.workers.dev/,0,0,0,1,0,0,0,1,0,0,0,0,-1,-1,1
https://floral-credit-82ff.ropife1486.workers.dev/,0,0,0,1,0,0,0,1,0,0,0,0,-1,-1,1
http://0zaho7fz5pg1xsynf9poue1zz78inlmk.p9dfg4.top/,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1
http://me2.do/GRmLBfao?userid=o8LeMJ4D,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
https://docs.google.com/drawings/d/1UUrjiDVeS3ZYQwqlZtsF1mCRPAAT3XD0Stre_O_rjPE/preview,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
https://docs.google.com/presentation/d/e/2PACX-1vSf0hOH8m3B9hvI7iXdVxIWQoJNx1fxeiXJbdIBwBMxF9LMBG3zQJhlxhB-mD4CO-dzmaHNZqaMAJwx/pub?start=false&amp;loop=false&amp;delayms=3000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
https://docs.google.com/presentation/d/e/2PACX-1vSgYxQ6KtCjxy6D7HV1-BkOIruI56Qv3azhdLw-bWAdlzFsDXccR3UTmXF9RMrrZ8AYlYgJkjcH5EQ_/pub?start=false&amp;loop=false&amp;delayms=3000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
https://jqtz2.hp.peraichi.com/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
https://docs.google.com/presentation/d/e/2PACX-1vT7D072HZowu_NHjkzF1UPZRXTYiMWpkVogJgJrdzvRQ_dn6XEU-xDg6UJTy0m2A_fVhLC76NFBMfWb/pub?start=false&amp;loop=false&amp;delayms=3000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
https://sprecksenergy.com/,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
https://pagereview.auntiescabin.com/,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
https://mc4-two.vercel.app/,0,0,0,1,0,0,0,0,0,0,0,0,-1,-1,1
https://docs.google.com/presentation/d/e/2PACX-1vTIydhRXqyM4ouNVFahnqWAwI62OVGf_Ic-5bU499FqulgEdG2iBpFAINFP-3tiA1osahRUhB4d2FRW/pub?start=false&amp;loop=false&amp;delayms=3000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
https://habaren.blogspot.com/,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,1
https://debonchose.blogspot.com/,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,1
https://docs.google.com/presentation/d/e/2PACX-1vSx0uphvucFmJr96r3hf6Luj1mxzAqf5GkoXszy2uyfvYFfASem2Sep_RLsAZGoEuAhmZEIpHKaVEf8/pub?start=false&amp;loop=false&amp;delayms=3000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
http://me2.do/GRmLBfao?userid=6QtgtV8s,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
https://docs.google.com/drawings/d/1NygnzHbs1RVSL3b6H1qv9CHOZuzIu0tp3Z3hDljTGfE/preview,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
https://docs.google.com/presentation/d/e/2PACX-1vRilzKb0TMhxSMq0b6kIUAARx_veQckJs05123Ez5dH2SLlB1ySH2frbcPj-qsui6yu5bz7IrF-mKba/pub?start=false&amp;loop=false&amp;delayms=3000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
https://docs.google.com/presentation/d/e/2PACX-1vQH814Jtv5g9qsZrWvi-VAM_QvssDtMUliDHxNK1KxTdX9rD041zgtl4Ueajs_rySWS6fumeFUJRZ-6/pub?start=false&amp;loop=false&amp;delayms=3000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
https://docs.google.com/presentation/d/e/2PACX-1vQA0pOuenzs31QKpxDxmOl-Dw-JKDaA2AI7yrkl2Zmbcj1bAJWeHFLOiB3pxn7CFGtchBK8QPYevHIC/pub?start=false&amp;loop=false&amp;delayms=3000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
http://me2.do/GRmLBfao?userid=In8NOJoI,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
https://www.ecwid.com/linkup,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
https://business-supportfb.charlenekoh.com/,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1
https://linkup.top/help_caseid_100544320056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
https://indigo396882.studio.site/,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
https://moccasin-hawk-131652.builder-preview.com/contact,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
https://moccasin-hawk-131652.builder-preview.com/,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
https://docs.google.com/presentation/d/e/2PACX-1vRJx1OqanR2GxMLq8r6VYMo8DVt8WQM7WJ0x3ryE9PKfRJGqhdkaUaeZLCF2LfAfWZrNF06MxsQLaXr/pub?start=false&amp;loop=false&amp;delayms=3000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
https://ctx.bio/billadmin,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
https://docs.google.com/presentation/d/e/2PACX-1vRtKaV6drhXYQ2SGkVuHzD1htpNmSmfd0k1oBL08fvbsQwhxebP_v-ThitjYBlDr4hhfV87em5wxOz0/pub?start=false&amp;loop=false&amp;delayms=3000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
https://redirect.viglink.com?u=https%3A%2F%2Fatualizar.gsuy.org%2Fc06%2F%3F_user%3D%26_user%3Dabc%40abc.com&key=a7e37b5f6ff1de9cb410158b1013e54a&prodOvrd=RAC&opt=false,1,0,0,0,0,0,0,0,0,0,0,0,-1,-1,1
https://nft-click43.vercel.app/,0,0,0,1,0,0,0,0,0,0,0,0,-1,-1,1
https://nft-claim36.vercel.app/,0,0,0,1,0,0,0,0,0,0,0,0,-1,-1,1
https://claimethenafinacenetworks.vercel.app/,0,0,0,0,0,0,0,1,1,0,0,0,-1,-1,1
https://hoo.be/vincci,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1
https://claimethnafinacenetwork.vercel.app/,0,0,0,0,0,0,0,1,1,0,0,0,-1,-1,1
https://cloudflare-ipfs.com/ipfs/QmY7c3rayeDYQowohq4UC7krzaKSXKLWSUR5P8Pjd74AyP/,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
https://cloudflare-ipfs.com/ipfs/QmfCbYWQQxERmfQ3L46a97iucrQb9UNq3XYk6qLrRinZbY#example@example.org,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1
https://hoo.be/dhvdfvyi,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1
https://ipfs.io/ipns/claim.getbasedai.top/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
https://demo-diu2.onrender.com/,0,0,0,1,0,0,0,0,0,0,0,0,-1,-1,1
https://erixlogan.com/ax,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
https://ipfs.io/ipfs/QmYRYZBS6cvAF2XSf5xPyYQbPbUithKN2yRdVyeT866uct,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
https://ipfs.io/ipfs/QmZ3Toio1xy8or2nLpmWX6S6nvsdBN6j8KqcDmhuGcwS9e/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
https://claimethneafinancereward.vercel.app/,0,0,0,0,0,0,0,1,0,0,0,0,-1,-1,1
https://brown166702.studio.site/,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
https://racedata-app.pages.dev/saw/,0,0,0,1,0,0,0,0,0,0,0,0,-1,-1,1
http://racedata-app.pages.dev/saw/,0,0,0,1,0,0,0,0,0,0,1,0,-1,-1,1
https://docs.google.com/presentation/d/e/2PACX-1vTd8r4WXzKb7pr0UcOVJTPRwP-fvahpN_hcpiDBztaMiH-JGhsS5j1mR6JrJrFjnT1R2EIwJ7AfQ18v/pub?start=false&amp;loop=false&amp;delayms=3000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
http://me2.do/GRmLBfao?userid=SItKdaFz,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
https://www.surveymonkey.com/r/DLQZ29D?rexr_p=current,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
https://gmx-109860.weeblysite.com/,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
http://me2.do/GRmLBfao?userid=vqB44Ihn,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
http://ivx.ygs.mybluehost.me/myBRT/BRT/home/,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
http://ivx.ygs.mybluehost.me/myBRT/BRT/home/paket.php,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
https://program-update-pageatt.studio.site/,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1
https://docs.google.com/presentation/d/e/2PACX-1vRvNaYb9Xak_S20t3cNS41niv15iUBLr_HcxzlyxjQH3hKrt9mtnA4cMkm2aFrnhqQJgewEIPTB9Crb/pub?start=false&amp;loop=false&amp;delayms=3000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
https://cloudflare-ipfs.com/ipfs/bafybeigsrptje7aawbztkrfzueplsu2zevdsyifgt2jsnrkaueh5trygxm/inbo-mailbox.html#phish@nab.com.au,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1
https://dslokmnhdgesd.weebly.com/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
https://docs.google.com/presentation/d/e/2PACX-1vRMQSD7Fhxd4-lhc_EAU0WymnjPphisElAktsbc67vey6Vau-7xQj-l2WAjLv1I1LacfnlP8zUq8xTF/pub?start=false&amp;loop=false&amp;delayms=3000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
https://link.gallery/breadbandxxx?rb.routing.mode=proxy&rb.routing.signature=246056,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
https://my.link.gallery/?source=786d725dfda540f0b7092ca9b9d903ac,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
http://me2.do/GRmLBfao?userid=jMQYNbF1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
http://me2.do/GRmLBfao?userid=CpZJrwVR,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
http://me2.do/GRmLBfao?userid=XqpyWCaw,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
http://me2.do/GRmLBfao?userid=votc37yN,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
http://me2.do/GRmLBfao?userid=RdQPv93L,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
https://tinyurl.com/app/nospam/tinyurl.com/35epk3fp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
https://dkb.dienstleistungen.cc/,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
https://fiveyearswiisonline90.web.app/,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,1
https://livcanada.ca/wp-content/uploads/rf.php,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
https://rehabilitation.dcs.gov.jm/wp-content/uploads/2024/04/swiss/swiss/swisscom/index2.php,1,0,0,0,0,0,0,0,0,0,0,0,-1,-1,1
https://aave-v3.vercel.app/,0,0,0,1,0,0,0,0,0,0,0,0,-1,-1,1
https://mememoguls-claim.vercel.app/,0,0,0,1,0,0,0,0,0,0,0,0,-1,-1,1
https://breesalen.blogspot.com/,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,1
https://www.dropbox.com/scl/fi/yyzrpt7dlqa344mpbg1cu/Sign-in-to-update-your-account-below.paper?rlkey=0rky1z0fcamm0q8ospqrc2e3u&dl=0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
https://raydium-apps.pages.dev/saw/,0,0,0,1,0,0,0,0,0,0,0,0,-1,-1,1
https://www.biolexdent.com/app/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
https://link.gallery/broad?rb.routing.mode=proxy&rb.routing.signature=887721,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
https://my.link.gallery/?source=2caa7cc262b2459d9e3233e198fb45c8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
https://momentoids.com/,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
https://www.dropbox.com/scl/fi/x4s1wjyidu0b26nz4e03q/Sign-in-to-update-your-account-below_.papert?dl=0&rlkey=d14kp1qmjgxc7t09a3hlevuct,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
https://wfa20shllxyrwzpltdomr542cksd6tuj.p9dfg4.top/,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
https://lrbrruno7.wixsite.com/my-site,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,1
https://cashymo5.wixsite.com/my-site,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,1
https://0nlineoutlook.webflow.io/,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
https://v0lce0.wixsite.com/my-site-2/,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,1
https://parasi6196.wixsite.com/my-site-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,1
https://ubybb8.wixsite.com/acct-activity,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,1
https://instant-sms-paylibpaylib.godaddysites.com/identit%C3%A9-paylib,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
https://att-login-104886.square.site/,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,1
https://tt-sidgnxcodse.square.site/,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,1
https://home764.weeblysite.com/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
https://neftlixsignup.softr.app/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
https://helpdesk-verification-dept.weebly.com/,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
https://refefscsewfwefcsdscsdsdsfer.weebly.com/,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
https://yahoo090.weebly.com/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
https://tinyurl.com/app/nospam/tinyurl.com/23jd5ppu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
http://analytics-dapp.pages.dev/saw/,0,0,0,1,0,0,0,0,0,0,1,0,-1,-1,1
https://analytics-dapp.pages.dev/saw/,0,0,0,1,0,0,0,0,0,0,0,0,-1,-1,1
https://thedogeversee.pages.dev/next/walletpage.php,0,0,0,0,0,0,0,0,1,0,0,0,-1,-1,1
https://blokscription.firebaseapp.com/wallet.html,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,1
https://blokscription.web.app/wallet.html,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,1
https://multiwalletapp.web.app/app/,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,1
https://docs.google.com/presentation/d/e/2PACX-1vQao0vAgWxTOZAm82SnIBpq8fkCilOOClmdT1EpoP2SXsD-Qoyt6aGB7n2Qs-X8Muhoi4AsVLroayHH/pub?start=false&amp;loop=false&amp;delayms=3000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
https://www.bioobstmuench.de/md/43vzrwoayj8o6ti8,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,1
https://pub-6805aba68ad24c9099c32458e46699f7.r2.dev/index.htm#aaaa@example.jp,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1
https://affixresolve.web.app/,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,1
https://affixresolve.firebaseapp.com/,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,1
https://bareson.web.app/,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,1
https://bareson.firebaseapp.com/,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,1
https://bilannous.web.app/,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,1
https://bilannous.firebaseapp.com/,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,1
https://bitpanda-check-auth.firebaseapp.com/,0,0,0,1,0,0,0,1,0,0,0,0,-1,-1,1
https://blokscription.firebaseapp.com/,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,1
https://cl-appealdeskcase-sector.web.app/,0,0,0,1,0,0,0,1,0,0,0,0,-1,-1,1
https://cl-appealdeskcase-sector.firebaseapp.com/,0,0,0,1,0,0,0,1,0,0,0,0,-1,-1,1
https://cl-appealsector-depart.web.app/,0,0,0,1,0,0,0,0,0,0,0,0,-1,-1,1
https://comandnmoro.web.app/,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,1
https://comandnmoro.firebaseapp.com/,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,1
https://combmona.web.app/,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,1
https://combmona.firebaseapp.com/,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,1
https://crionss.web.app/,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,1
http://me2.do/GRmLBfao?userid=SMyI6kSH,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
https://crionss.firebaseapp.com/,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,1
https://dappslaunchnode.web.app/,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,1
https://decentralizeprotocol.web.app/,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,1
https://decentralizeprotocol.firebaseapp.com/,0,0,0,0,0,0,0,1,0,0,0,0,-1,-1,1
https://delegene1.web.app/,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,1
http://me2.do/GRmLBfao?userid=MhhjrGap,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
https://delegene1.firebaseapp.com/,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,1
https://dell-sharedrive943i5.web.app/,0,0,0,1,0,0,0,0,0,0,0,0,-1,-1,1
https://dell-sharedrive943i5.firebaseapp.com/,0,0,0,1,0,0,0,1,0,0,0,0,-1,-1,1
https://disomulus.web.app/,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,1
https://disomulus.firebaseapp.com/,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,1
https://epistrofi-app-forou.web.app/,0,0,0,1,0,0,0,0,0,0,0,0,-1,-1,1
https://epistrofi-app-forou.firebaseapp.com/,0,0,0,1,0,0,0,1,0,0,0,0,-1,-1,1
https://facebookdwr-cphagen.web.app/,0,0,0,1,0,0,0,0,0,0,0,0,-1,-1,1
https://factsurex.firebaseapp.com/,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,1
https://index-support9.web.app/,0,0,0,1,0,0,0,0,0,0,0,0,-1,-1,1
