url,long_url,having_ip,having_at,having_dash,having_underbar,having_redirection,sub_domains,long_domain,similar_url,non_standard_port,is_https,is_trusted_cert,get_creation_date,get_expiration_date,isphishing
https://docs.google.com/presentation/d/e/2PACX-1vRvQ7LnWCVpNGB_r3yaRc3eZ_B7TYlK_gpragXbiHS04ENS7n2Td9h4W_XjCSqfNds-O92_4QCgAr4j/pub?start=false&amp;loop=false&amp;delayms=3000&amp;slide=id.p,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
https://docs.google.com/presentation/d/e/2PACX-1vQx6tnPGfkHeaOy5UkKsALvUiAbqSU9be7LVP5JSdRi56v5yToA4HB4H7MhYbJq9Lul8qWnmNqmVjDo/pub?start=false&amp;loop=false&amp;delayms=3000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
https://gardibokni.wixsite.com/my-site-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,1
https://att-108308-102428.square.site/,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,1
https://href.li/?https://bing.com,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
https://pub-69a6d2987efa471fa937d449aef0a7c6.r2.dev/5.html,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
https://docs.google.com/presentation/d/e/2PACX-1vSSC_czL7lpEUrO8RY7qgHYo8pwYZK8dZZZdMTRjEiAj2Nqq1rpTec4Ac9tvSxb0GIlsG5sztqhTcGI/pub?start=false&loop=false&delayms=3000&slide=id.p,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
https://docs.google.com/presentation/d/e/2PACX-1vSSC_czL7lpEUrO8RY7qgHYo8pwYZK8dZZZdMTRjEiAj2Nqq1rpTec4Ac9tvSxb0GIlsG5sztqhTcGI/pub?start=false&amp;loop=false&amp;delayms=3000&amp;slide=id.p,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
https://docs.google.com/presentation/d/e/2PACX-1vQ0FK7yaLIg73xl6fRsqXJYDGxGd36IOfZpxnlOqaCsL3kbbi0LxhsW9bKb4oS1qsRwszvPs-sdsUYb/pub?start=false&amp;loop=false&amp;delayms=3000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
https://docs.google.com/presentation/d/e/2PACX-1vTtXwpplL4F0UTlIaSNB1thDFpWTAjeGq9nRdyT64ncDbfMf2GS8Y_LuJ10peOqMPH1WEOFpNuzrWz_/pub?start=true&amp;loop=true&amp;delayms=3000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
https://audfisco.com.br/raso/hura/,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,1
https://escolaparquegoiania.com.br/hura/simple,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,1
https://escolaparquegoiania.com.br/hura/,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,1
http://ehc.oha.mybluehost.me/,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
https://quakelatam.com/uhu/uhu.es.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
https://lucid-borg-a879b2.netlify.app/,0,0,0,1,0,0,0,0,0,0,0,0,-1,-1,1
https://docs.google.com/presentation/d/e/2PACX-1vT9KMSKGFhphE0hL1WiCb45fFX80hGz1jS2b0BS1xbEzcEoW7fc_CCuGCvRyDbjZpB0XStHLVU0coyM/pub?start=false&amp;loop=false&amp;delayms=3000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
https://bafkreibvkfii4ugjbryxg72upkd3wn74bzz55vkegk3lznlmma2qwxwrli.ipfs.dweb.link/,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
https://bafybeigmsdziqfaekwzv5aud66wweepgoeu2xz6reibgbegcl7wqflb6ha.ipfs.dweb.link/,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
https://bafybeiag65gvtjg6s2ladkwog5dsatwq2ksphcgeqlzim7n343ebumw3ru.ipfs.cf-ipfs.com/newchem.html,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
https://fpp.ygs.mybluehost.me/confirm.php,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
https://docs.google.com/presentation/d/e/2PACX-1vS5MwGwRCQv3bVYrCUCtNvnTKFclFFEpDvt_XOkqiWb2olQMyAItbEK-DkxB_psTHmKMP01Oemty2fh/pub?start=false&loop=false&delayms=3000&slide=id.p,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
https://docs.google.com/presentation/d/e/2PACX-1vQTiFjuZ7OWug4pgfdGeaTd1FGV6kCzxQibUTFyL3eP-5nSh005bONUZAXgCsYvELmV2l5qTWoQNq6x/pub?start=false&amp;loop=false&amp;delayms=3000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
https://docs.google.com/presentation/d/e/2PACX-1vQigJVCR0k1LmXcbvS5UffptqQneafBxi02634leGLa606a3N0uvlBFrCk3tcAhs_gArscbMZt0J1qJ/pub?start=false&loop=false&delayms=3000&slide=id.p%3E,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
https://web.copba.org.ar/eng/mypost/aupost/track/cc.php,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
https://tripletripletripletripletripletripless.bcia2bap.workers.dev/,0,0,0,0,0,0,0,1,0,0,0,0,-1,-1,1
https://bafybeie3tmg2gucv4oojrwc5j644fle6bce4lmclmuxzjftmgomcdfca2u.ipfs.dweb.link/,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
http://3a5ed55432s3222235de45633ut54332.dianahunter002.workers.dev/,0,0,0,0,0,0,0,1,0,0,1,0,-1,-1,1
https://activate-xfinitymonbile-secure.pages.dev/,0,0,0,1,0,0,0,1,0,0,0,0,-1,-1,1
https://activate-xfinitymobile-secure.pages.dev/,0,0,0,1,0,0,0,1,1,0,0,0,-1,-1,1
https://activate-xfinitydevice-online.pages.dev/,0,0,0,1,0,0,0,1,0,0,0,0,-1,-1,1
https://peradi.or.id/dataulang/v2/adobe-3D6/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
https://alo792153fa77793f157de6ce7c33.pages.dev/,0,0,0,0,0,0,0,1,0,0,0,0,-1,-1,1
https://rpcrecoveryhub.pages.dev/,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,1
https://tnv.ilc.mybluehost.me/pdspaed/cll/cool/login.php,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
https://complication-solver-140828.netlify.app/form.html,0,0,0,1,0,0,0,1,0,0,0,0,-1,-1,1
https://663a17e5f63aad1185e2b798--kaleidoscopic-pudding-8701af.netlify.app/att%20(2).html,1,0,0,1,0,0,0,1,0,0,0,0,-1,-1,1
https://oysterpearl.net/Villa_Oyster_Pearl/Island_Information_files/Logi1/i0/10/,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
https://t.ly/ARP7P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
https://kanny.vn/wordpress/wp-content/particuliers/aces/particulier/loginform3ad6.php,1,0,0,0,0,0,0,0,0,0,0,0,-1,-1,1
https://kanny.com.vn/wordpress/wp-content/particuliers/aces/particulier/loginform3ad6.php,1,0,0,0,0,0,0,0,0,0,0,0,-1,-1,1
https://docs.google.com/drawings/d/1Gys4UlmFtI-DeYfXq1wHr4kOHA9-MBdEgO4hD_XU2W0/preview,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
https://l.wl.co/l?u=https://qrco.de/bf2casc88vasjdnvasdd,0,0,0,0,0,1,0,0,0,0,0,0,-1,-1,1
https://qrco.de/bf2casc88vasjdnvasdd,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,1
https://signinfreemail.wixsite.com/my-site,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,1
https://www.oasisministries.com/postlog,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
https://p-halo.com/wp-content/uploads/gravity_forms/d/b/f/h/smkk/edg/index.php?info=,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
https://clumsy-lily-vase.glitch.me/ge892781ra891tor.html,0,0,0,1,0,0,0,0,0,0,0,0,-1,-1,1
https://alchemyofwellnessretreats.com/moon/1935/new/new/example@example.org,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
https://maavhkpo.elementor.cloud/ENA98765CIZ3435/ENGHUY645/BOBM0002X1/payment.html,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
https://nyz.ujd.mybluehost.me/wp-admin/exp/auth/index.php,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
https://flwp2.elablan.com/jXDMh/#Gexample@example.org,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
https://rcblog.com.br/pos/psotbanq/mopolude-de,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,1
https://rcblog.com.br/pos/psotbanq/mopolude-de/,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,1
https://cmdirect.misecure.com/cmd/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
https://htutytu.weeblysite.com/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
http://lifivalidatechain.pages.dev/,0,0,0,0,0,0,0,0,0,0,1,0,-1,-1,1
https://lifivalidatechain.pages.dev/,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,1
https://cix.xng.mybluehost.me/spa/in/con/,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
https://lch.zcr.mybluehost.me/pass/index/,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
https://404-error-fb.netlify.app/form,0,0,0,1,0,0,0,0,0,0,0,0,-1,-1,1
https://workers-playground-yellow-breeze-ad4d.wm-9152040-138.workers.dev/,0,0,0,1,0,0,0,1,0,0,0,0,-1,-1,1
https://worker-summer-pond-9683.kartuziyde.workers.dev/,0,0,0,1,0,0,0,1,0,0,0,0,-1,-1,1
https://safetem.com/fcid/login.php,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
https://rebrand.ly/t1txn8e?rb.routing.mode=proxy&rb.routing.signature=271631,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
https://qlj.yek.mybluehost.me/core/22788001c.php?web=succes&local=_&id=23534163,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
https://psc.vhl.mybluehost.me/index2.php?enc=7d6b5178f9f5067b7499444bf652837f&p=0&dispatch=5e41c8a39ed86d517cf5aaa680af7a570a576517,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1
https://casefile-f-checking.github.io/42/,0,0,0,1,0,0,0,0,0,0,0,0,-1,-1,1
https://case-subf-file.github.io/66/index.html,0,0,0,1,0,0,0,0,0,0,0,0,-1,-1,1
https://blmbrdoo.pages.dev/,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,1
https://pos-ten.top/iIjjrT,0,0,0,1,0,0,0,0,0,0,0,0,-1,-1,1
https://bafybeiefqpx3ur3r5mhj6dbf3hgzgda3kpuvmfhk3v6h7vrpyt5gf3ihi4.ipfs.dweb.link/,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
https://docs.google.com/presentation/d/e/2PACX-1vS-g2arwtPg1l9t9ABqsuZrYMeuDXj4Xp8Ko0fHi5Nd0-VFJw2uOgKMQ8QL9qv4R6pHlpY_s7jHthb_/pub?start=false&amp;loop=false&amp;delayms=3000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
https://hypnotic-wistful-citrine.glitch.me/,0,0,0,1,0,0,0,1,0,0,0,0,-1,-1,1
https://suspendpage-sp-group-account-restricted-01-26wk.vercel.app/,0,0,0,1,0,0,0,1,0,0,0,0,-1,-1,1
https://coinbase.pshp.com.pk/,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
https://pub-4e7d983e8f04451db08f586a25c02bec.r2.dev/Mytruist_secure_service_notification.html,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
https://pub-8909baa4fa6846fcbddefebd9a0c41b6.r2.dev/denc.html,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
https://pub-fe502040c59f4dd18b59f826ad8ef328.r2.dev/wetransdnyd.html,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
https://pub-effbc9ee23c24fd38cee67bd4c75f2f9.r2.dev/mavi.html,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
https://pub-a43cf54248374fb18f3b41d45dfa2acd.r2.dev/ywlp.html,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
https://bafybeiczvt333menrufojeyganctwd2x3kbr2wrjxucth4ymokr3l6egye.ipfs.cf-ipfs.com/,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
https://pub-b5524853af8947fda903722a6e31e36e.r2.dev/index.html,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
https://pub-48d9c000bdc949e2ad7cc02564ef7f48.r2.dev/adobe2024.html,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
https://pub-d55c015e399049e09472ce3187aaa4dd.r2.dev/Outlook%D0%9A%D0%BE%D1%80%D0%B7%D0%B8%D0%BD%D0%B0-%5D%5D%2B%7B%7B%20%E2%80%94%20%D1%8F%D1%80%D0%BB%D1%8B%D0%BA.html,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
https://pub-04ce8de3b8264609ae0c4bb873f62716.r2.dev/ekiud.html,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
https://pub-3e0db16584a646649cf6f8bf3f737b21.r2.dev/microsoftoutlook-admin.html,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
https://pub-d2409a02e97a44dca2eae780356db722.r2.dev/index.html,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
https://pub-ade1944d43cb44a5b635c09dbd9d978c.r2.dev/index.html,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
https://pub-64f4fb77a46d4ac9bffc647982d19712.r2.dev/index.html,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
https://pub-fac85d0e53e24247bdaf3817eabc6785.r2.dev/mimaasa.html,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
https://pub-b1f41648548543e984ce68cfe5d8fc30.r2.dev/links.html,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
https://pub-70aecbf0801f41728b1e28599314c80d.r2.dev/noonnaasa.html,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
https://pub-05f178e67e5145bdb566631867258257.r2.dev/links.html,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
https://pub-9f4149a560294c059356ce68d2617bcd.r2.dev/1.html,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
https://pub-7686a454be864d6ea030cb11b0e6565b.r2.dev/1.html,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
https://pub-4af31b6ada8c483384313be39b573d6c.r2.dev/1.html,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
https://pub-badfa4b2976b4f5ea3ab3cc4d305f621.r2.dev/ll/index.html,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
https://pub-93327db2bec8408f8f5c118bc9d91c25.r2.dev/ll/index.html,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
https://pub-77dd0fab507d4b749ab8b7113b9a119a.r2.dev/pub-secure-server.r2.devtautipfspealdstuggiecoryxy.htm,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
https://pub-ec642a1730dc48848c2a8f8cd368aebc.r2.dev/FMfcgzGxSlVHBxWVGHmhJzwXkCxcWPsv.html,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
https://pub-ce4daca59fec4ff89813fe37e7e03938.r2.dev/www.outlook.office365.cozsidAAQkA000000003344556edfdfgthy00000000000000DZgfdgdYyLWY5gfdgdYyLWYghgyg99968758900.html,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1
https://pub-bf458911eaa24f31b4b42b3a4c211cc0.r2.dev/blobcap1.html,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
https://pub-b9e5a9b73b074c5c87209f3d6da6f8aa.r2.dev/mayredirectdd.html,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
https://pub-b7dce649ff3945a29748f31b287c1dff.r2.dev/blobcapt.html,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
https://pub-98f914a4b7a040cdab1454bce1f0beca.r2.dev/blobnight.html,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
https://pub-805ea6ada41544489afb3c3bc0531236.r2.dev/newpdfco.html,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
https://pub-78de9d1ef7a94511882baf71a97b25dd.r2.dev/57opQs.html,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
https://pub-760c8912b78e4e1c85cc67dad2086e97.r2.dev/maydownload.html,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
https://pub-712197f74e04463c9905c15b5b391a21.r2.dev/tQGNvbnRpbmV5596132FnwQAQF8bIbie7MIWA2pfe0B%252FbWFyaWFtQGNvbnRpbmVudHRvdXJzL34bc434841be302db40040cc60C5xDaM6VOVr6n4RfiKPaJK733aOH23-EkuHdPJxvVDf3t660LAAvqub1qcUheieNOgERVX7o-CGTiWsssFug6Y9Z9_c4NDFb1Gd5Sq82iBIX889t-HR0mlcb7fuwSkeeMXbL6t5YzPFsZEvVUVw8u.html,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
https://pub-6eb67d4de01947a68990bc27764e7322.r2.dev/320th.html,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
https://pub-0978e198b26c459494dcabb4fcdbefe2.r2.dev/office-voice-recordings-microsoftonline.com.html,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
https://pub-06b1b30ddcd54c52b20feb85f7c73dff.r2.dev/%7Bexcel@123%7D.html,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
https://bafybeiergzhmewsoktuxrbs53lae3y6l6ccbb3kfuuilx3v2ppxrlbafm4.ipfs.dweb.link/,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
https://rin.mrn.mybluehost.me/6639e9879a082/,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
https://rin.mrn.mybluehost.me/6639e9879a082,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
https://rin.mrn.mybluehost.me/6639e98758740/,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
https://rin.mrn.mybluehost.me/6639e98758740,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
https://rin.mrn.mybluehost.me/6639e9873cd30,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
https://rin.mrn.mybluehost.me/6639e9873cd30/,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
https://rin.mrn.mybluehost.me/6639e987215f8/,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
https://rin.mrn.mybluehost.me/6639e987215f8,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
https://rin.mrn.mybluehost.me/,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
https://condorotionss.github.io/helpcase100097836543/join-room/,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,1
http://belgedesebektore.github.io/diampudsoroe/completed/multi.html,0,0,0,0,0,0,0,0,0,0,1,0,-1,-1,1
https://demo-roanna-ffh.pages.dev/,0,0,0,1,0,0,0,0,0,0,0,0,-1,-1,1
https://customer-sp-maryettajang.pages.dev/,0,0,0,1,0,0,0,1,0,0,0,0,-1,-1,1
https://cn-maighdiln-uid.pages.dev/,0,0,0,1,0,0,0,0,0,0,0,0,-1,-1,1
https://updatenow.tiiny.site/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
https://troubled-friendly-hip.glitch.me/,0,0,0,1,0,0,0,1,0,0,0,0,-1,-1,1
https://txc.zcr.mybluehost.me/apps/web/Issued/settings/,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
https://ahinmakdhaway04.pages.dev/,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,1
https://col.vvg.mybluehost.me/cc.php,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
https://col.vvg.mybluehost.me/number.php,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
https://www.romaistudio.novasteam.com.mx/css/,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
http://www.romaistudio.novasteam.com.mx/css/MTTRBDFH/index.php?FGDD=1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
https://honorable-wooded-sorrel.glitch.me/tyoualxka27981lakx.html,0,0,0,1,0,0,0,1,0,0,0,0,-1,-1,1
https://lyonglacon.fr/dp01.html,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
https://lyonglacon.fr/dp02.html,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
https://www-info.webflow.io/,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
http://stanford.edu.ec/fs/des/index.php,0,0,0,0,0,0,0,0,0,0,1,0,-1,-1,1
https://docs.google.com/presentation/d/e/2PACX-1vTV8gHOuyrVbT1pU1P5ChMIG2goXCOK1vbUwBNYB37LizSkl1sm7WOFfs93ckCvK72c4-hLStsEq9jZ/pub?start=false&amp;loop=false&amp;delayms=3000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
https://docs.google.com/presentation/d/e/2PACX-1vRvxh7znSXwCemN3pcXpNkHl-8RgZ__BJ8WEus0SNgoZVWfEms0dMtzQUVmISNReahkhWnj3ckaY3tG/pub?start=false&amp;loop=false&amp;delayms=3000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
https://cxxxv8.wixsite.com/my-site-5,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,1
https://docs.google.com/presentation/d/e/2PACX-1vQe3Bblw2aYx9Hntn2mKnuJrzx_fmWwLH2rinnQgF6bmivysdMvrBNv8QJqnLGPoXlFANQOtu4V8RwO/pub?start=false&amp;loop=false&amp;delayms=3000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
https://attmail.github.io/AT-T/,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,1
https://s3.ca-central-1.amazonaws.com/jimpanse-chefs/jimpanse-chefs.html?ID3197811BDHHUVQWUVZENRYT,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
https://schmoark-hrirst-schnoont.yolasite.com/,0,0,0,1,0,0,0,1,0,0,0,0,-1,-1,1
https://appeal-voilation-policy-issues.github.io/-Submit/,0,0,0,1,0,0,0,1,0,0,0,0,-1,-1,1
https://mailaccoutlogin.wixsite.com/my-site-4,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,1
https://infoareco.com.ar/cgi-sys/suspendedpage.cgi,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1
https://belgedesebektore.github.io/diampudsoroe/completed/multi.html,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,1
https://docs.google.com/presentation/d/e/2PACX-1vSOy9b-ZdnEtchZP4IFZlQGS5exjzqf4IdbtV9U6z8AuiB6Fz8NWTHDn08Gx9iR9xRXPWEZndb2zcp3/pub?start=false&amp;loop=false&amp;delayms=3000&amp;slide=id.p,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
https://docs.google.com/presentation/d/e/2PACX-1vQigJVCR0k1LmXcbvS5UffptqQneafBxi02634leGLa606a3N0uvlBFrCk3tcAhs_gArscbMZt0J1qJ/pub?start=false&loop=false&delayms=3000&slide=id.p,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
https://docs.google.com/presentation/d/e/2PACX-1vQigJVCR0k1LmXcbvS5UffptqQneafBxi02634leGLa606a3N0uvlBFrCk3tcAhs_gArscbMZt0J1qJ/pub?start=false&amp;loop=false&amp;delayms=3000&amp;slide=id.p,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
https://flow.page/bt_page,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
https://myyahoo87243.activehosted.com/admin/archived_user.php,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
https://www.dropbox.com/scl/fi/izlixd67hk6lj4cogm4nx/Sign-in-to-update-your-account-below.paper?rlkey=e15snqcimtj3vgjmn6wnxeh1t&dl=0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
https://cloudflare-ipfs.com/ipfs/QmeArtisa4mdfacER5ELHhBeRduKzW9W3YBvVWbS5TauiK,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
https://ircsport.it/dp02.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
https://clouds-pine-bd47.iodoeamnnsc.workers.dev/,0,0,0,1,0,0,0,1,0,0,0,0,-1,-1,1
https://amnig-6a3f.neurqosleor.workers.dev/,0,0,0,1,0,0,0,1,0,0,0,0,-1,-1,1
https://dev-0546541641654.pantheonsite.io/,0,0,0,1,0,0,0,1,0,0,0,0,-1,-1,1
https://docs.google.com/presentation/d/e/2PACX-1vSgbNeRmkkYdXLDXvzfug-Bj2H-Yrj3rLOiu0ja5PqLKftRA6GWKdJVavbrffjANeGg7syJrdoVx8Pd/pub?start=false&amp;loop=false&amp;delayms=3000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
https://mobilevocal7.godaddysites.com/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
https://pub-16127978f7cf43f4b4375a52dfd93f3f.r2.dev/http.html,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
https://pub-150673a82d0042c3be06302794553f66.r2.dev/index.html,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
https://pub-3735cb796f0d47d7ac36fdac46e2abeb.r2.dev/mso.html,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
https://check-valuation-cmtw.vercel.app/,0,0,0,1,0,0,0,1,0,0,0,0,-1,-1,1
https://fpp.ygs.mybluehost.me/correos/Recibir_paquete.php,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
https://fpp.ygs.mybluehost.me/,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
https://docs.google.com/presentation/d/e/2PACX-1vTLY5i7AMWlBbwpuzts-HzJAm0fyd0Rj471MAZrK0VZkMtj8qs4cOf499fY7GyKVANVxFgejyOY8sFS/pub?start=false&amp;loop=false&amp;delayms=3000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
https://infinitypropad.pages.dev/app/wallet,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,1
https://docs.google.com/presentation/d/e/2PACX-1vS0z651T7Hnk-RVQQuzJeqdoQVg633HLvjJdoyhWZ0pbvySeJbrgaPsQcRjDI97N0A_4_N9GGjNN3zO/pub?start=true&amp;loop=false&amp;delayms=3000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
https://ipfs.io/ipfs/QmeF4cL8rjoFmr1gJx4FPRKjKfpRp751uT7vWWJqu5bJaH/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
https://docs.google.com/presentation/d/e/2PACX-1vRaJHJ0A-Yjmxt5k3j248iPGhyDPLcFpnoi8BtylzGzT_M9gqKBPWwfZa5Ho1f40S_lZCzG6KSarVi3/pub?start=false&amp;loop=false&amp;delayms=3000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
https://btsecurity.w3spaces.com/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
https://docs.google.com/presentation/d/e/2PACX-1vRxDQ_FJTZD2yxXzPIkr_AOmngpt6J473F8t5P37WLNio9Hq323eKu2u7FmllznIVqJU5I6RrQCbMyI/pub?start=false&amp;loop=false&amp;delayms=3000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
https://ffm.link/do8j89k,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
https://usssincdb.net/its.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
https://docs.google.com/presentation/d/e/2PACX-1vRKGbZol0LjUY5uFF9zlhaud_nFuBc5NrVgq-hlSq-sC_GDy4nJcyygOtA2RJyd77xBqbtkPvw8Ocfs/pub?start=false&amp;loop=false&amp;delayms=3000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
